2022-05-24 22:02:43,353 [trainer.py] => config: exps/podnet.json
2022-05-24 22:02:43,354 [trainer.py] => prefix: reproduce
2022-05-24 22:02:43,354 [trainer.py] => dataset: cifar100
2022-05-24 22:02:43,354 [trainer.py] => memory_size: 2000
2022-05-24 22:02:43,354 [trainer.py] => memory_per_class: 20
2022-05-24 22:02:43,354 [trainer.py] => fixed_memory: False
2022-05-24 22:02:43,354 [trainer.py] => shuffle: True
2022-05-24 22:02:43,354 [trainer.py] => init_cls: 10
2022-05-24 22:02:43,354 [trainer.py] => increment: 10
2022-05-24 22:02:43,354 [trainer.py] => model_name: podnet
2022-05-24 22:02:43,354 [trainer.py] => convnet_type: cosine_resnet32
2022-05-24 22:02:43,354 [trainer.py] => device: [device(type='cuda', index=1)]
2022-05-24 22:02:43,354 [trainer.py] => seed: 1993
2022-05-24 22:02:45,457 [data_manager.py] => class order: [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2022-05-24 22:02:45,894 [trainer.py] => All params: 466256
2022-05-24 22:02:45,895 [trainer.py] => Trainable params: 466256
2022-05-24 22:02:45,896 [podnet.py] => Learning on 0-10
2022-05-24 22:02:45,908 [podnet.py] => Adaptive factor: 0
2022-05-24 22:02:51,404 [podnet.py] => Task 0, Epoch 1/160 (LR 0.09999) => LSC_loss 2.30, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 14.30, Test_acc 23.70
2022-05-24 22:08:32,591 [podnet.py] => Task 0, Epoch 121/160 (LR 0.01396) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.06, Test_acc 89.30
2022-05-24 22:08:36,123 [podnet.py] => Task 0, Epoch 122/160 (LR 0.01328) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.18, Test_acc 89.60
2022-05-24 22:08:39,506 [podnet.py] => Task 0, Epoch 123/160 (LR 0.01262) => LSC_loss 0.08, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.38, Test_acc 90.10
2022-05-24 22:08:42,745 [podnet.py] => Task 0, Epoch 124/160 (LR 0.01198) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.90, Test_acc 90.00
2022-05-24 22:08:45,871 [podnet.py] => Task 0, Epoch 125/160 (LR 0.01135) => LSC_loss 0.06, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.40, Test_acc 89.00
2022-05-24 22:08:49,509 [podnet.py] => Task 0, Epoch 126/160 (LR 0.01073) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.00, Test_acc 90.10
2022-05-24 22:08:52,266 [podnet.py] => Task 0, Epoch 127/160 (LR 0.01013) => LSC_loss 0.07, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.38, Test_acc 89.20
2022-05-24 22:08:55,206 [podnet.py] => Task 0, Epoch 128/160 (LR 0.00955) => LSC_loss 0.06, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 98.50, Test_acc 89.60
2022-05-24 22:08:58,315 [podnet.py] => Task 0, Epoch 129/160 (LR 0.00898) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.18, Test_acc 90.00
2022-05-24 22:09:01,593 [podnet.py] => Task 0, Epoch 130/160 (LR 0.00843) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.40, Test_acc 89.90
2022-05-24 22:09:05,005 [podnet.py] => Task 0, Epoch 131/160 (LR 0.00789) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.02, Test_acc 90.50
2022-05-24 22:09:08,405 [podnet.py] => Task 0, Epoch 132/160 (LR 0.00737) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.18, Test_acc 90.30
2022-05-24 22:09:11,654 [podnet.py] => Task 0, Epoch 133/160 (LR 0.00686) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.32, Test_acc 90.60
2022-05-24 22:09:14,825 [podnet.py] => Task 0, Epoch 134/160 (LR 0.00638) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.22, Test_acc 90.30
2022-05-24 22:09:18,181 [podnet.py] => Task 0, Epoch 135/160 (LR 0.00590) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.46, Test_acc 90.80
2022-05-24 22:09:21,148 [podnet.py] => Task 0, Epoch 136/160 (LR 0.00545) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.34, Test_acc 90.10
2022-05-24 22:09:24,142 [podnet.py] => Task 0, Epoch 137/160 (LR 0.00501) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.12, Test_acc 90.30
2022-05-24 22:09:27,227 [podnet.py] => Task 0, Epoch 138/160 (LR 0.00459) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.56, Test_acc 90.80
2022-05-24 22:09:30,472 [podnet.py] => Task 0, Epoch 139/160 (LR 0.00419) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.60, Test_acc 90.80
2022-05-24 22:09:33,907 [podnet.py] => Task 0, Epoch 140/160 (LR 0.00381) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.42, Test_acc 90.60
2022-05-24 22:09:37,212 [podnet.py] => Task 0, Epoch 141/160 (LR 0.00344) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.70, Test_acc 90.60
2022-05-24 22:09:40,506 [podnet.py] => Task 0, Epoch 142/160 (LR 0.00309) => LSC_loss 0.05, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.38, Test_acc 90.20
2022-05-24 22:09:43,670 [podnet.py] => Task 0, Epoch 143/160 (LR 0.00276) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.28, Test_acc 90.10
2022-05-24 22:09:47,218 [podnet.py] => Task 0, Epoch 144/160 (LR 0.00245) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.64, Test_acc 90.40
2022-05-24 22:09:50,312 [podnet.py] => Task 0, Epoch 145/160 (LR 0.00215) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.54, Test_acc 90.40
2022-05-24 22:09:53,367 [podnet.py] => Task 0, Epoch 146/160 (LR 0.00188) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.64, Test_acc 90.50
2022-05-24 22:09:56,220 [podnet.py] => Task 0, Epoch 147/160 (LR 0.00162) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.68, Test_acc 90.80
2022-05-24 22:09:59,450 [podnet.py] => Task 0, Epoch 148/160 (LR 0.00138) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.72, Test_acc 90.00
2022-05-24 22:10:02,762 [podnet.py] => Task 0, Epoch 149/160 (LR 0.00116) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.66, Test_acc 90.50
2022-05-24 22:10:06,110 [podnet.py] => Task 0, Epoch 150/160 (LR 0.00096) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.78, Test_acc 90.30
2022-05-24 22:10:09,468 [podnet.py] => Task 0, Epoch 151/160 (LR 0.00078) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.72, Test_acc 90.70
2022-05-24 22:10:12,811 [podnet.py] => Task 0, Epoch 152/160 (LR 0.00062) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.72, Test_acc 90.40
2022-05-24 22:10:16,222 [podnet.py] => Task 0, Epoch 153/160 (LR 0.00047) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.76, Test_acc 90.00
2022-05-24 22:10:19,175 [podnet.py] => Task 0, Epoch 154/160 (LR 0.00035) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.68, Test_acc 90.00
2022-05-24 22:10:22,279 [podnet.py] => Task 0, Epoch 155/160 (LR 0.00024) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.64, Test_acc 90.00
2022-05-24 22:10:25,344 [podnet.py] => Task 0, Epoch 156/160 (LR 0.00015) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.54, Test_acc 90.60
2022-05-24 22:10:28,473 [podnet.py] => Task 0, Epoch 157/160 (LR 0.00009) => LSC_loss 0.03, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.72, Test_acc 90.10
2022-05-24 22:10:31,913 [podnet.py] => Task 0, Epoch 158/160 (LR 0.00004) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.80, Test_acc 90.50
2022-05-24 22:10:35,509 [podnet.py] => Task 0, Epoch 159/160 (LR 0.00001) => LSC_loss 0.02, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.84, Test_acc 89.80
2022-05-24 22:10:38,982 [podnet.py] => Task 0, Epoch 160/160 (LR 0.00000) => LSC_loss 0.04, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 99.70, Test_acc 90.70
2022-05-24 22:10:38,983 [base.py] => Reducing exemplars...(200 per classes)
2022-05-24 22:10:38,983 [base.py] => Constructing exemplars...(200 per classes)
2022-05-24 22:10:45,732 [podnet.py] => Exemplar size: 2000
2022-05-24 22:10:45,733 [trainer.py] => CNN: {'total': 90.7, '00-09': 90.7, 'old': 0, 'new': 90.7}
2022-05-24 22:10:45,733 [trainer.py] => NME: {'total': 90.8, '00-09': 90.8, 'old': 0, 'new': 90.8}
2022-05-24 22:10:45,733 [trainer.py] => CNN top1 curve: [90.7]
2022-05-24 22:10:45,733 [trainer.py] => CNN top5 curve: [99.2]
2022-05-24 22:10:45,733 [trainer.py] => NME top1 curve: [90.8]
2022-05-24 22:10:45,733 [trainer.py] => NME top5 curve: [99.3]

2022-05-24 22:10:45,734 [trainer.py] => All params: 472657
2022-05-24 22:10:45,734 [trainer.py] => Trainable params: 472657
2022-05-24 22:10:45,735 [podnet.py] => Learning on 10-20
2022-05-24 22:10:45,803 [podnet.py] => Adaptive factor: 1.4142135623730951
2022-05-24 22:10:51,305 [podnet.py] => Task 1, Epoch 1/160 (LR 0.09999) => LSC_loss 2.01, Spatial_loss 1.55, Flat_loss 0.30, Train_acc 42.57, Test_acc 54.45
2022-05-24 22:10:56,311 [podnet.py] => Task 1, Epoch 2/160 (LR 0.09996) => LSC_loss 1.47, Spatial_loss 1.33, Flat_loss 0.18, Train_acc 54.10, Test_acc 53.60
2022-05-24 22:11:01,720 [podnet.py] => Task 1, Epoch 3/160 (LR 0.09991) => LSC_loss 1.36, Spatial_loss 1.37, Flat_loss 0.17, Train_acc 57.41, Test_acc 54.95
2022-05-24 22:11:07,262 [podnet.py] => Task 1, Epoch 4/160 (LR 0.09985) => LSC_loss 1.29, Spatial_loss 1.37, Flat_loss 0.17, Train_acc 60.01, Test_acc 57.20
2022-05-24 22:11:12,891 [podnet.py] => Task 1, Epoch 5/160 (LR 0.09976) => LSC_loss 1.25, Spatial_loss 1.37, Flat_loss 0.18, Train_acc 61.61, Test_acc 57.95
2022-05-24 22:11:18,690 [podnet.py] => Task 1, Epoch 6/160 (LR 0.09965) => LSC_loss 1.16, Spatial_loss 1.34, Flat_loss 0.18, Train_acc 64.61, Test_acc 60.00
2022-05-24 22:11:23,855 [podnet.py] => Task 1, Epoch 7/160 (LR 0.09953) => LSC_loss 1.13, Spatial_loss 1.36, Flat_loss 0.19, Train_acc 65.20, Test_acc 53.95
2022-05-24 22:11:29,090 [podnet.py] => Task 1, Epoch 8/160 (LR 0.09938) => LSC_loss 1.08, Spatial_loss 1.38, Flat_loss 0.19, Train_acc 67.06, Test_acc 57.65
2022-05-24 22:11:34,506 [podnet.py] => Task 1, Epoch 9/160 (LR 0.09922) => LSC_loss 1.06, Spatial_loss 1.38, Flat_loss 0.20, Train_acc 68.09, Test_acc 60.15
2022-05-24 22:11:40,042 [podnet.py] => Task 1, Epoch 10/160 (LR 0.09904) => LSC_loss 1.01, Spatial_loss 1.35, Flat_loss 0.20, Train_acc 69.66, Test_acc 62.50
2022-05-24 22:11:45,584 [podnet.py] => Task 1, Epoch 11/160 (LR 0.09884) => LSC_loss 0.99, Spatial_loss 1.35, Flat_loss 0.20, Train_acc 69.67, Test_acc 63.10
2022-05-24 22:11:50,868 [podnet.py] => Task 1, Epoch 12/160 (LR 0.09862) => LSC_loss 0.97, Spatial_loss 1.36, Flat_loss 0.21, Train_acc 70.64, Test_acc 58.90
2022-05-24 22:11:56,012 [podnet.py] => Task 1, Epoch 13/160 (LR 0.09838) => LSC_loss 0.94, Spatial_loss 1.36, Flat_loss 0.21, Train_acc 71.59, Test_acc 62.00
2022-05-24 22:12:01,768 [podnet.py] => Task 1, Epoch 14/160 (LR 0.09812) => LSC_loss 0.95, Spatial_loss 1.40, Flat_loss 0.21, Train_acc 70.74, Test_acc 62.60
2022-05-24 22:12:07,242 [podnet.py] => Task 1, Epoch 15/160 (LR 0.09785) => LSC_loss 0.90, Spatial_loss 1.39, Flat_loss 0.21, Train_acc 72.50, Test_acc 62.05
2022-05-24 22:12:12,119 [podnet.py] => Task 1, Epoch 16/160 (LR 0.09755) => LSC_loss 0.89, Spatial_loss 1.39, Flat_loss 0.22, Train_acc 72.87, Test_acc 62.70
2022-05-24 22:12:17,555 [podnet.py] => Task 1, Epoch 17/160 (LR 0.09724) => LSC_loss 0.87, Spatial_loss 1.37, Flat_loss 0.22, Train_acc 74.09, Test_acc 60.80
2022-05-24 22:12:23,281 [podnet.py] => Task 1, Epoch 18/160 (LR 0.09691) => LSC_loss 0.84, Spatial_loss 1.36, Flat_loss 0.22, Train_acc 74.11, Test_acc 60.90
2022-05-24 22:12:28,436 [podnet.py] => Task 1, Epoch 19/160 (LR 0.09656) => LSC_loss 0.82, Spatial_loss 1.34, Flat_loss 0.22, Train_acc 75.16, Test_acc 60.60
2022-05-24 22:12:33,729 [podnet.py] => Task 1, Epoch 20/160 (LR 0.09619) => LSC_loss 0.80, Spatial_loss 1.36, Flat_loss 0.22, Train_acc 75.91, Test_acc 64.75
2022-05-24 22:12:39,257 [podnet.py] => Task 1, Epoch 21/160 (LR 0.09581) => LSC_loss 0.78, Spatial_loss 1.33, Flat_loss 0.22, Train_acc 76.43, Test_acc 65.90
2022-05-24 22:12:44,636 [podnet.py] => Task 1, Epoch 22/160 (LR 0.09541) => LSC_loss 0.77, Spatial_loss 1.34, Flat_loss 0.22, Train_acc 77.23, Test_acc 57.70
2022-05-24 22:12:49,874 [podnet.py] => Task 1, Epoch 23/160 (LR 0.09499) => LSC_loss 0.75, Spatial_loss 1.36, Flat_loss 0.22, Train_acc 77.39, Test_acc 62.70
2022-05-24 22:12:54,996 [podnet.py] => Task 1, Epoch 24/160 (LR 0.09455) => LSC_loss 0.75, Spatial_loss 1.38, Flat_loss 0.23, Train_acc 76.97, Test_acc 65.20
2022-05-24 22:13:00,634 [podnet.py] => Task 1, Epoch 25/160 (LR 0.09410) => LSC_loss 0.74, Spatial_loss 1.37, Flat_loss 0.23, Train_acc 77.74, Test_acc 62.55
2022-05-24 22:13:06,290 [podnet.py] => Task 1, Epoch 26/160 (LR 0.09362) => LSC_loss 0.72, Spatial_loss 1.35, Flat_loss 0.23, Train_acc 78.67, Test_acc 64.10
2022-05-24 22:13:11,326 [podnet.py] => Task 1, Epoch 27/160 (LR 0.09314) => LSC_loss 0.71, Spatial_loss 1.36, Flat_loss 0.23, Train_acc 78.81, Test_acc 60.05
2022-05-24 22:13:16,735 [podnet.py] => Task 1, Epoch 28/160 (LR 0.09263) => LSC_loss 0.66, Spatial_loss 1.33, Flat_loss 0.23, Train_acc 80.20, Test_acc 66.75
2022-05-24 22:13:22,165 [podnet.py] => Task 1, Epoch 29/160 (LR 0.09211) => LSC_loss 0.69, Spatial_loss 1.35, Flat_loss 0.23, Train_acc 79.07, Test_acc 65.80
2022-05-24 22:13:27,400 [podnet.py] => Task 1, Epoch 30/160 (LR 0.09157) => LSC_loss 0.71, Spatial_loss 1.36, Flat_loss 0.23, Train_acc 78.99, Test_acc 61.05
2022-05-24 22:13:32,683 [podnet.py] => Task 1, Epoch 31/160 (LR 0.09102) => LSC_loss 0.67, Spatial_loss 1.34, Flat_loss 0.23, Train_acc 80.16, Test_acc 67.20
2022-05-24 22:13:38,210 [podnet.py] => Task 1, Epoch 32/160 (LR 0.09045) => LSC_loss 0.66, Spatial_loss 1.35, Flat_loss 0.23, Train_acc 80.10, Test_acc 62.10
2022-05-24 22:13:43,534 [podnet.py] => Task 1, Epoch 33/160 (LR 0.08987) => LSC_loss 0.64, Spatial_loss 1.35, Flat_loss 0.23, Train_acc 80.94, Test_acc 67.15
2022-05-24 22:13:48,781 [podnet.py] => Task 1, Epoch 34/160 (LR 0.08927) => LSC_loss 0.64, Spatial_loss 1.37, Flat_loss 0.23, Train_acc 80.89, Test_acc 65.55
2022-05-24 22:13:53,987 [podnet.py] => Task 1, Epoch 35/160 (LR 0.08865) => LSC_loss 0.64, Spatial_loss 1.35, Flat_loss 0.23, Train_acc 80.93, Test_acc 68.10
2022-05-24 22:13:59,880 [podnet.py] => Task 1, Epoch 36/160 (LR 0.08802) => LSC_loss 0.62, Spatial_loss 1.34, Flat_loss 0.24, Train_acc 81.91, Test_acc 65.10
2022-05-24 22:14:05,559 [podnet.py] => Task 1, Epoch 37/160 (LR 0.08738) => LSC_loss 0.62, Spatial_loss 1.36, Flat_loss 0.23, Train_acc 81.91, Test_acc 69.30
2022-05-24 22:14:10,975 [podnet.py] => Task 1, Epoch 38/160 (LR 0.08672) => LSC_loss 0.58, Spatial_loss 1.32, Flat_loss 0.23, Train_acc 82.69, Test_acc 67.15
2022-05-24 22:14:16,106 [podnet.py] => Task 1, Epoch 39/160 (LR 0.08604) => LSC_loss 0.58, Spatial_loss 1.33, Flat_loss 0.24, Train_acc 83.09, Test_acc 67.05
2022-05-24 22:14:22,008 [podnet.py] => Task 1, Epoch 40/160 (LR 0.08536) => LSC_loss 0.60, Spatial_loss 1.36, Flat_loss 0.24, Train_acc 82.20, Test_acc 63.95
2022-05-24 22:14:27,786 [podnet.py] => Task 1, Epoch 41/160 (LR 0.08465) => LSC_loss 0.56, Spatial_loss 1.32, Flat_loss 0.24, Train_acc 83.37, Test_acc 61.45
2022-05-24 22:14:33,416 [podnet.py] => Task 1, Epoch 42/160 (LR 0.08394) => LSC_loss 0.58, Spatial_loss 1.34, Flat_loss 0.24, Train_acc 83.24, Test_acc 63.20
2022-05-24 22:14:39,294 [podnet.py] => Task 1, Epoch 43/160 (LR 0.08321) => LSC_loss 0.58, Spatial_loss 1.32, Flat_loss 0.24, Train_acc 82.90, Test_acc 59.30
2022-05-24 22:14:45,438 [podnet.py] => Task 1, Epoch 44/160 (LR 0.08247) => LSC_loss 0.57, Spatial_loss 1.35, Flat_loss 0.24, Train_acc 83.13, Test_acc 64.60
2022-05-24 22:14:51,530 [podnet.py] => Task 1, Epoch 45/160 (LR 0.08172) => LSC_loss 0.55, Spatial_loss 1.33, Flat_loss 0.24, Train_acc 83.70, Test_acc 60.80
2022-05-24 22:14:56,887 [podnet.py] => Task 1, Epoch 46/160 (LR 0.08095) => LSC_loss 0.54, Spatial_loss 1.33, Flat_loss 0.24, Train_acc 84.11, Test_acc 67.40
2022-05-24 22:15:02,713 [podnet.py] => Task 1, Epoch 47/160 (LR 0.08018) => LSC_loss 0.53, Spatial_loss 1.32, Flat_loss 0.24, Train_acc 84.41, Test_acc 65.30
2022-05-24 22:15:08,846 [podnet.py] => Task 1, Epoch 48/160 (LR 0.07939) => LSC_loss 0.52, Spatial_loss 1.31, Flat_loss 0.24, Train_acc 84.96, Test_acc 67.10
2022-05-24 22:15:15,011 [podnet.py] => Task 1, Epoch 49/160 (LR 0.07859) => LSC_loss 0.52, Spatial_loss 1.33, Flat_loss 0.24, Train_acc 84.69, Test_acc 68.65
2022-05-24 22:15:20,996 [podnet.py] => Task 1, Epoch 50/160 (LR 0.07778) => LSC_loss 0.49, Spatial_loss 1.29, Flat_loss 0.24, Train_acc 85.93, Test_acc 65.25
2022-05-24 22:15:26,330 [podnet.py] => Task 1, Epoch 51/160 (LR 0.07696) => LSC_loss 0.48, Spatial_loss 1.31, Flat_loss 0.24, Train_acc 86.01, Test_acc 63.95
2022-05-24 22:15:32,213 [podnet.py] => Task 1, Epoch 52/160 (LR 0.07612) => LSC_loss 0.48, Spatial_loss 1.29, Flat_loss 0.24, Train_acc 86.16, Test_acc 60.40
2022-05-24 22:15:38,423 [podnet.py] => Task 1, Epoch 53/160 (LR 0.07528) => LSC_loss 0.49, Spatial_loss 1.32, Flat_loss 0.23, Train_acc 86.44, Test_acc 61.90
2022-05-24 22:15:44,226 [podnet.py] => Task 1, Epoch 54/160 (LR 0.07443) => LSC_loss 0.47, Spatial_loss 1.30, Flat_loss 0.24, Train_acc 86.67, Test_acc 68.25
2022-05-24 22:15:50,041 [podnet.py] => Task 1, Epoch 55/160 (LR 0.07357) => LSC_loss 0.47, Spatial_loss 1.30, Flat_loss 0.24, Train_acc 86.43, Test_acc 68.70
2022-05-24 22:15:55,776 [podnet.py] => Task 1, Epoch 56/160 (LR 0.07270) => LSC_loss 0.46, Spatial_loss 1.29, Flat_loss 0.24, Train_acc 86.64, Test_acc 65.65
2022-05-24 22:16:01,528 [podnet.py] => Task 1, Epoch 57/160 (LR 0.07182) => LSC_loss 0.46, Spatial_loss 1.28, Flat_loss 0.24, Train_acc 86.51, Test_acc 67.30
2022-05-24 22:16:07,576 [podnet.py] => Task 1, Epoch 58/160 (LR 0.07093) => LSC_loss 0.45, Spatial_loss 1.27, Flat_loss 0.24, Train_acc 87.01, Test_acc 67.70
2022-05-24 22:16:13,673 [podnet.py] => Task 1, Epoch 59/160 (LR 0.07004) => LSC_loss 0.41, Spatial_loss 1.26, Flat_loss 0.23, Train_acc 88.79, Test_acc 67.35
2022-05-24 22:16:19,351 [podnet.py] => Task 1, Epoch 60/160 (LR 0.06913) => LSC_loss 0.41, Spatial_loss 1.25, Flat_loss 0.23, Train_acc 88.06, Test_acc 70.00
2022-05-24 22:16:25,036 [podnet.py] => Task 1, Epoch 61/160 (LR 0.06822) => LSC_loss 0.41, Spatial_loss 1.27, Flat_loss 0.24, Train_acc 87.97, Test_acc 64.05
2022-05-24 22:16:30,807 [podnet.py] => Task 1, Epoch 62/160 (LR 0.06731) => LSC_loss 0.43, Spatial_loss 1.28, Flat_loss 0.24, Train_acc 87.41, Test_acc 68.55
2022-05-24 22:16:36,983 [podnet.py] => Task 1, Epoch 63/160 (LR 0.06638) => LSC_loss 0.41, Spatial_loss 1.26, Flat_loss 0.24, Train_acc 88.00, Test_acc 62.75
2022-05-24 22:16:43,160 [podnet.py] => Task 1, Epoch 64/160 (LR 0.06545) => LSC_loss 0.43, Spatial_loss 1.26, Flat_loss 0.24, Train_acc 87.69, Test_acc 69.35
2022-05-24 22:16:48,959 [podnet.py] => Task 1, Epoch 65/160 (LR 0.06451) => LSC_loss 0.41, Spatial_loss 1.25, Flat_loss 0.23, Train_acc 88.44, Test_acc 65.15
2022-05-24 22:16:54,733 [podnet.py] => Task 1, Epoch 66/160 (LR 0.06357) => LSC_loss 0.39, Spatial_loss 1.24, Flat_loss 0.24, Train_acc 89.23, Test_acc 66.50
2022-05-24 22:17:00,370 [podnet.py] => Task 1, Epoch 67/160 (LR 0.06262) => LSC_loss 0.43, Spatial_loss 1.29, Flat_loss 0.24, Train_acc 87.76, Test_acc 68.10
2022-05-24 22:17:06,075 [podnet.py] => Task 1, Epoch 68/160 (LR 0.06167) => LSC_loss 0.38, Spatial_loss 1.22, Flat_loss 0.24, Train_acc 89.03, Test_acc 64.20
2022-05-24 22:17:12,037 [podnet.py] => Task 1, Epoch 69/160 (LR 0.06072) => LSC_loss 0.38, Spatial_loss 1.27, Flat_loss 0.24, Train_acc 89.26, Test_acc 65.10
2022-05-24 22:17:17,936 [podnet.py] => Task 1, Epoch 70/160 (LR 0.05975) => LSC_loss 0.37, Spatial_loss 1.23, Flat_loss 0.23, Train_acc 89.47, Test_acc 69.50
2022-05-24 22:17:23,311 [podnet.py] => Task 1, Epoch 71/160 (LR 0.05879) => LSC_loss 0.39, Spatial_loss 1.27, Flat_loss 0.24, Train_acc 88.69, Test_acc 63.00
2022-05-24 22:17:29,536 [podnet.py] => Task 1, Epoch 72/160 (LR 0.05782) => LSC_loss 0.38, Spatial_loss 1.26, Flat_loss 0.24, Train_acc 89.31, Test_acc 67.20
2022-05-24 22:17:35,812 [podnet.py] => Task 1, Epoch 73/160 (LR 0.05685) => LSC_loss 0.37, Spatial_loss 1.27, Flat_loss 0.24, Train_acc 89.06, Test_acc 64.50
2022-05-24 22:17:41,931 [podnet.py] => Task 1, Epoch 74/160 (LR 0.05588) => LSC_loss 0.35, Spatial_loss 1.24, Flat_loss 0.24, Train_acc 90.06, Test_acc 67.95
2022-05-24 22:17:47,960 [podnet.py] => Task 1, Epoch 75/160 (LR 0.05490) => LSC_loss 0.34, Spatial_loss 1.22, Flat_loss 0.23, Train_acc 90.40, Test_acc 66.10
2022-05-24 22:17:53,342 [podnet.py] => Task 1, Epoch 76/160 (LR 0.05392) => LSC_loss 0.34, Spatial_loss 1.21, Flat_loss 0.23, Train_acc 90.21, Test_acc 67.95
2022-05-24 22:17:59,150 [podnet.py] => Task 1, Epoch 77/160 (LR 0.05294) => LSC_loss 0.33, Spatial_loss 1.19, Flat_loss 0.23, Train_acc 90.79, Test_acc 70.75
2022-05-24 22:18:05,045 [podnet.py] => Task 1, Epoch 78/160 (LR 0.05196) => LSC_loss 0.32, Spatial_loss 1.19, Flat_loss 0.23, Train_acc 91.01, Test_acc 70.25
2022-05-24 22:18:11,092 [podnet.py] => Task 1, Epoch 79/160 (LR 0.05098) => LSC_loss 0.31, Spatial_loss 1.18, Flat_loss 0.23, Train_acc 91.29, Test_acc 70.90
2022-05-24 22:18:17,194 [podnet.py] => Task 1, Epoch 80/160 (LR 0.05000) => LSC_loss 0.32, Spatial_loss 1.20, Flat_loss 0.23, Train_acc 91.34, Test_acc 67.25
2022-05-24 22:18:23,347 [podnet.py] => Task 1, Epoch 81/160 (LR 0.04902) => LSC_loss 0.31, Spatial_loss 1.17, Flat_loss 0.23, Train_acc 91.20, Test_acc 66.75
2022-05-24 22:18:29,033 [podnet.py] => Task 1, Epoch 82/160 (LR 0.04804) => LSC_loss 0.29, Spatial_loss 1.17, Flat_loss 0.23, Train_acc 92.29, Test_acc 70.95
2022-05-24 22:18:34,810 [podnet.py] => Task 1, Epoch 83/160 (LR 0.04706) => LSC_loss 0.28, Spatial_loss 1.15, Flat_loss 0.23, Train_acc 92.30, Test_acc 67.90
